right_hand.palm_velocity.X,right_hand.palm_velocity.Y,right_hand.palm_velocity.Z,right_hand.index.direction.X,right_hand.index.direction.Y,right_hand.index.direction.Z,right_hand.index.bone_1.direction.X,right_hand.index.bone_1.direction.Y,right_hand.index.bone_1.direction.Z,right_hand.index.bone_1.center.X,right_hand.index.bone_1.center.Y,right_hand.index.bone_1.center.Z,right_hand.index.bone_1.next_joint.X,right_hand.index.bone_1.next_joint.Y,right_hand.index.bone_1.next_joint.Z,right_hand.index.bone_1.width,right_hand.index.bone_1.length,right_hand.index.bone_1.prev_joint.X,right_hand.index.bone_1.prev_joint.Y,right_hand.index.bone_1.prev_joint.Z,right_hand.index.bone_0.direction.X,right_hand.index.bone_0.direction.Y,right_hand.index.bone_0.direction.Z,right_hand.index.bone_0.center.X,right_hand.index.bone_0.center.Y,right_hand.index.bone_0.center.Z,right_hand.index.bone_0.next_joint.X,right_hand.index.bone_0.next_joint.Y,right_hand.index.bone_0.next_joint.Z,right_hand.index.bone_0.width,right_hand.index.bone_0.length,right_hand.index.bone_0.prev_joint.X,right_hand.index.bone_0.prev_joint.Y,right_hand.index.bone_0.prev_joint.Z,right_hand.index.bone_3.direction.X,right_hand.index.bone_3.direction.Y,right_hand.index.bone_3.direction.Z,right_hand.index.bone_3.center.X,right_hand.index.bone_3.center.Y,right_hand.index.bone_3.center.Z,right_hand.index.bone_3.next_joint.X,right_hand.index.bone_3.next_joint.Y,right_hand.index.bone_3.next_joint.Z,right_hand.index.bone_3.width,right_hand.index.bone_3.length,right_hand.index.bone_3.prev_joint.X,right_hand.index.bone_3.prev_joint.Y,right_hand.index.bone_3.prev_joint.Z,right_hand.index.bone_2.direction.X,right_hand.index.bone_2.direction.Y,right_hand.index.bone_2.direction.Z,right_hand.index.bone_2.center.X,right_hand.index.bone_2.center.Y,right_hand.index.bone_2.center.Z,right_hand.index.bone_2.next_joint.X,right_hand.index.bone_2.next_joint.Y,right_hand.index.bone_2.next_joint.Z,right_hand.index.bone_2.width,right_hand.index.bone_2.length,right_hand.index.bone_2.prev_joint.X,right_hand.index.bone_2.prev_joint.Y,right_hand.index.bone_2.prev_joint.Z,right_hand.index.stabilized_tip_position.X,right_hand.index.stabilized_tip_position.Y,right_hand.index.stabilized_tip_position.Z,right_hand.index.width,right_hand.index.length,right_hand.index.tip_position.X,right_hand.index.tip_position.Y,right_hand.index.tip_position.Z,right_hand.index.tip_velocity.X,right_hand.index.tip_velocity.Y,right_hand.index.tip_velocity.Z,right_hand.confidence,right_hand.thumb.direction.X,right_hand.thumb.direction.Y,right_hand.thumb.direction.Z,right_hand.thumb.bone_1.direction.X,right_hand.thumb.bone_1.direction.Y,right_hand.thumb.bone_1.direction.Z,right_hand.thumb.bone_1.center.X,right_hand.thumb.bone_1.center.Y,right_hand.thumb.bone_1.center.Z,right_hand.thumb.bone_1.next_joint.X,right_hand.thumb.bone_1.next_joint.Y,right_hand.thumb.bone_1.next_joint.Z,right_hand.thumb.bone_1.width,right_hand.thumb.bone_1.length,right_hand.thumb.bone_1.prev_joint.X,right_hand.thumb.bone_1.prev_joint.Y,right_hand.thumb.bone_1.prev_joint.Z,right_hand.thumb.bone_0.direction.X,right_hand.thumb.bone_0.direction.Y,right_hand.thumb.bone_0.direction.Z,right_hand.thumb.bone_0.center.X,right_hand.thumb.bone_0.center.Y,right_hand.thumb.bone_0.center.Z,right_hand.thumb.bone_0.next_joint.X,right_hand.thumb.bone_0.next_joint.Y,right_hand.thumb.bone_0.next_joint.Z,right_hand.thumb.bone_0.width,right_hand.thumb.bone_0.length,right_hand.thumb.bone_0.prev_joint.X,right_hand.thumb.bone_0.prev_joint.Y,right_hand.thumb.bone_0.prev_joint.Z,right_hand.thumb.bone_3.direction.X,right_hand.thumb.bone_3.direction.Y,right_hand.thumb.bone_3.direction.Z,right_hand.thumb.bone_3.center.X,right_hand.thumb.bone_3.center.Y,right_hand.thumb.bone_3.center.Z,right_hand.thumb.bone_3.next_joint.X,right_hand.thumb.bone_3.next_joint.Y,right_hand.thumb.bone_3.next_joint.Z,right_hand.thumb.bone_3.width,right_hand.thumb.bone_3.length,right_hand.thumb.bone_3.prev_joint.X,right_hand.thumb.bone_3.prev_joint.Y,right_hand.thumb.bone_3.prev_joint.Z,right_hand.thumb.bone_2.direction.X,right_hand.thumb.bone_2.direction.Y,right_hand.thumb.bone_2.direction.Z,right_hand.thumb.bone_2.center.X,right_hand.thumb.bone_2.center.Y,right_hand.thumb.bone_2.center.Z,right_hand.thumb.bone_2.next_joint.X,right_hand.thumb.bone_2.next_joint.Y,right_hand.thumb.bone_2.next_joint.Z,right_hand.thumb.bone_2.width,right_hand.thumb.bone_2.length,right_hand.thumb.bone_2.prev_joint.X,right_hand.thumb.bone_2.prev_joint.Y,right_hand.thumb.bone_2.prev_joint.Z,right_hand.thumb.stabilized_tip_position.X,right_hand.thumb.stabilized_tip_position.Y,right_hand.thumb.stabilized_tip_position.Z,right_hand.thumb.width,right_hand.thumb.length,right_hand.thumb.tip_position.X,right_hand.thumb.tip_position.Y,right_hand.thumb.tip_position.Z,right_hand.thumb.tip_velocity.X,right_hand.thumb.tip_velocity.Y,right_hand.thumb.tip_velocity.Z,right_hand.sphere_radius,right_hand.palm_position.X,right_hand.palm_position.Y,right_hand.palm_position.Z,right_hand.direction.X,right_hand.direction.Y,right_hand.direction.Z,right_hand.pinky.direction.X,right_hand.pinky.direction.Y,right_hand.pinky.direction.Z,right_hand.pinky.bone_1.direction.X,right_hand.pinky.bone_1.direction.Y,right_hand.pinky.bone_1.direction.Z,right_hand.pinky.bone_1.center.X,right_hand.pinky.bone_1.center.Y,right_hand.pinky.bone_1.center.Z,right_hand.pinky.bone_1.next_joint.X,right_hand.pinky.bone_1.next_joint.Y,right_hand.pinky.bone_1.next_joint.Z,right_hand.pinky.bone_1.width,right_hand.pinky.bone_1.length,right_hand.pinky.bone_1.prev_joint.X,right_hand.pinky.bone_1.prev_joint.Y,right_hand.pinky.bone_1.prev_joint.Z,right_hand.pinky.bone_0.direction.X,right_hand.pinky.bone_0.direction.Y,right_hand.pinky.bone_0.direction.Z,right_hand.pinky.bone_0.center.X,right_hand.pinky.bone_0.center.Y,right_hand.pinky.bone_0.center.Z,right_hand.pinky.bone_0.next_joint.X,right_hand.pinky.bone_0.next_joint.Y,right_hand.pinky.bone_0.next_joint.Z,right_hand.pinky.bone_0.width,right_hand.pinky.bone_0.length,right_hand.pinky.bone_0.prev_joint.X,right_hand.pinky.bone_0.prev_joint.Y,right_hand.pinky.bone_0.prev_joint.Z,right_hand.pinky.bone_3.direction.X,right_hand.pinky.bone_3.direction.Y,right_hand.pinky.bone_3.direction.Z,right_hand.pinky.bone_3.center.X,right_hand.pinky.bone_3.center.Y,right_hand.pinky.bone_3.center.Z,right_hand.pinky.bone_3.next_joint.X,right_hand.pinky.bone_3.next_joint.Y,right_hand.pinky.bone_3.next_joint.Z,right_hand.pinky.bone_3.width,right_hand.pinky.bone_3.length,right_hand.pinky.bone_3.prev_joint.X,right_hand.pinky.bone_3.prev_joint.Y,right_hand.pinky.bone_3.prev_joint.Z,right_hand.pinky.bone_2.direction.X,right_hand.pinky.bone_2.direction.Y,right_hand.pinky.bone_2.direction.Z,right_hand.pinky.bone_2.center.X,right_hand.pinky.bone_2.center.Y,right_hand.pinky.bone_2.center.Z,right_hand.pinky.bone_2.next_joint.X,right_hand.pinky.bone_2.next_joint.Y,right_hand.pinky.bone_2.next_joint.Z,right_hand.pinky.bone_2.width,right_hand.pinky.bone_2.length,right_hand.pinky.bone_2.prev_joint.X,right_hand.pinky.bone_2.prev_joint.Y,right_hand.pinky.bone_2.prev_joint.Z,right_hand.pinky.stabilized_tip_position.X,right_hand.pinky.stabilized_tip_position.Y,right_hand.pinky.stabilized_tip_position.Z,right_hand.pinky.width,right_hand.pinky.length,right_hand.pinky.tip_position.X,right_hand.pinky.tip_position.Y,right_hand.pinky.tip_position.Z,right_hand.pinky.tip_velocity.X,right_hand.pinky.tip_velocity.Y,right_hand.pinky.tip_velocity.Z,right_hand.middle.direction.X,right_hand.middle.direction.Y,right_hand.middle.direction.Z,right_hand.middle.bone_1.direction.X,right_hand.middle.bone_1.direction.Y,right_hand.middle.bone_1.direction.Z,right_hand.middle.bone_1.center.X,right_hand.middle.bone_1.center.Y,right_hand.middle.bone_1.center.Z,right_hand.middle.bone_1.next_joint.X,right_hand.middle.bone_1.next_joint.Y,right_hand.middle.bone_1.next_joint.Z,right_hand.middle.bone_1.width,right_hand.middle.bone_1.length,right_hand.middle.bone_1.prev_joint.X,right_hand.middle.bone_1.prev_joint.Y,right_hand.middle.bone_1.prev_joint.Z,right_hand.middle.bone_0.direction.X,right_hand.middle.bone_0.direction.Y,right_hand.middle.bone_0.direction.Z,right_hand.middle.bone_0.center.X,right_hand.middle.bone_0.center.Y,right_hand.middle.bone_0.center.Z,right_hand.middle.bone_0.next_joint.X,right_hand.middle.bone_0.next_joint.Y,right_hand.middle.bone_0.next_joint.Z,right_hand.middle.bone_0.width,right_hand.middle.bone_0.length,right_hand.middle.bone_0.prev_joint.X,right_hand.middle.bone_0.prev_joint.Y,right_hand.middle.bone_0.prev_joint.Z,right_hand.middle.bone_3.direction.X,right_hand.middle.bone_3.direction.Y,right_hand.middle.bone_3.direction.Z,right_hand.middle.bone_3.center.X,right_hand.middle.bone_3.center.Y,right_hand.middle.bone_3.center.Z,right_hand.middle.bone_3.next_joint.X,right_hand.middle.bone_3.next_joint.Y,right_hand.middle.bone_3.next_joint.Z,right_hand.middle.bone_3.width,right_hand.middle.bone_3.length,right_hand.middle.bone_3.prev_joint.X,right_hand.middle.bone_3.prev_joint.Y,right_hand.middle.bone_3.prev_joint.Z,right_hand.middle.bone_2.direction.X,right_hand.middle.bone_2.direction.Y,right_hand.middle.bone_2.direction.Z,right_hand.middle.bone_2.center.X,right_hand.middle.bone_2.center.Y,right_hand.middle.bone_2.center.Z,right_hand.middle.bone_2.next_joint.X,right_hand.middle.bone_2.next_joint.Y,right_hand.middle.bone_2.next_joint.Z,right_hand.middle.bone_2.width,right_hand.middle.bone_2.length,right_hand.middle.bone_2.prev_joint.X,right_hand.middle.bone_2.prev_joint.Y,right_hand.middle.bone_2.prev_joint.Z,right_hand.middle.stabilized_tip_position.X,right_hand.middle.stabilized_tip_position.Y,right_hand.middle.stabilized_tip_position.Z,right_hand.middle.width,right_hand.middle.length,right_hand.middle.tip_position.X,right_hand.middle.tip_position.Y,right_hand.middle.tip_position.Z,right_hand.middle.tip_velocity.X,right_hand.middle.tip_velocity.Y,right_hand.middle.tip_velocity.Z,right_hand.grab_strength,right_hand.palm_normal.X,right_hand.palm_normal.Y,right_hand.palm_normal.Z,right_hand.palm_width,right_hand.ring.direction.X,right_hand.ring.direction.Y,right_hand.ring.direction.Z,right_hand.ring.bone_1.direction.X,right_hand.ring.bone_1.direction.Y,right_hand.ring.bone_1.direction.Z,right_hand.ring.bone_1.center.X,right_hand.ring.bone_1.center.Y,right_hand.ring.bone_1.center.Z,right_hand.ring.bone_1.next_joint.X,right_hand.ring.bone_1.next_joint.Y,right_hand.ring.bone_1.next_joint.Z,right_hand.ring.bone_1.width,right_hand.ring.bone_1.length,right_hand.ring.bone_1.prev_joint.X,right_hand.ring.bone_1.prev_joint.Y,right_hand.ring.bone_1.prev_joint.Z,right_hand.ring.bone_0.direction.X,right_hand.ring.bone_0.direction.Y,right_hand.ring.bone_0.direction.Z,right_hand.ring.bone_0.center.X,right_hand.ring.bone_0.center.Y,right_hand.ring.bone_0.center.Z,right_hand.ring.bone_0.next_joint.X,right_hand.ring.bone_0.next_joint.Y,right_hand.ring.bone_0.next_joint.Z,right_hand.ring.bone_0.width,right_hand.ring.bone_0.length,right_hand.ring.bone_0.prev_joint.X,right_hand.ring.bone_0.prev_joint.Y,right_hand.ring.bone_0.prev_joint.Z,right_hand.ring.bone_3.direction.X,right_hand.ring.bone_3.direction.Y,right_hand.ring.bone_3.direction.Z,right_hand.ring.bone_3.center.X,right_hand.ring.bone_3.center.Y,right_hand.ring.bone_3.center.Z,right_hand.ring.bone_3.next_joint.X,right_hand.ring.bone_3.next_joint.Y,right_hand.ring.bone_3.next_joint.Z,right_hand.ring.bone_3.width,right_hand.ring.bone_3.length,right_hand.ring.bone_3.prev_joint.X,right_hand.ring.bone_3.prev_joint.Y,right_hand.ring.bone_3.prev_joint.Z,right_hand.ring.bone_2.direction.X,right_hand.ring.bone_2.direction.Y,right_hand.ring.bone_2.direction.Z,right_hand.ring.bone_2.center.X,right_hand.ring.bone_2.center.Y,right_hand.ring.bone_2.center.Z,right_hand.ring.bone_2.next_joint.X,right_hand.ring.bone_2.next_joint.Y,right_hand.ring.bone_2.next_joint.Z,right_hand.ring.bone_2.width,right_hand.ring.bone_2.length,right_hand.ring.bone_2.prev_joint.X,right_hand.ring.bone_2.prev_joint.Y,right_hand.ring.bone_2.prev_joint.Z,right_hand.ring.stabilized_tip_position.X,right_hand.ring.stabilized_tip_position.Y,right_hand.ring.stabilized_tip_position.Z,right_hand.ring.width,right_hand.ring.length,right_hand.ring.tip_position.X,right_hand.ring.tip_position.Y,right_hand.ring.tip_position.Z,right_hand.ring.tip_velocity.X,right_hand.ring.tip_velocity.Y,right_hand.ring.tip_velocity.Z,right_hand.stabilized_palm_position.X,right_hand.stabilized_palm_position.Y,right_hand.stabilized_palm_position.Z,right_hand.arm.direction.X,right_hand.arm.direction.Y,right_hand.arm.direction.Z,right_hand.arm.wrist_position.X,right_hand.arm.wrist_position.Y,right_hand.arm.wrist_position.Z,right_hand.arm.elbow_position.X,right_hand.arm.elbow_position.Y,right_hand.arm.elbow_position.Z,right_hand.sphere_center.X,right_hand.sphere_center.Y,right_hand.sphere_center.Z,utc,_id.$oid,name,gesture
0,-30,-10,-0.7,-0.7,0.2,0.8,-0.5,0.4,-30,40,0,-40,50,-10,10,40,-10,30,0,0.4,-0.9,0.3,0,0,20,-10,30,0,10,60,10,-30,30,-0.2,0.9,-0.4,-60,20,0,-60,20,0,10,10,-60,30,-10,0.7,0.7,-0.2,-50,40,-10,-60,30,-10,10,20,-40,50,-10,-50,30,10,10,50,-60,20,0,0,-30,-10,0.769627213478,-0.7,0.5,-0.5,0.7,-0.6,0.3,-20,-30,30,-40,-10,20,10,40,0,-40,40,0.0,0.0,0.0,0,-40,40,0,-40,40,10,0,0,-40,40,0.7,-0.7,0.2,-70,10,0,-70,20,0,10,20,-60,0,10,0.7,-0.5,0.5,-50,0,10,-60,0,10,10,30,-40,-10,20,-60,30,10,10,40,-70,10,0,-10,-30,-10,30,0,0,0,-0.2,0.9,-0.5,-0.4,-0.6,0.7,0.9,-0.3,0.2,-10,-10,-40,-30,0,-50,10,30,0,-10,-40,0.2,-0.7,0.7,10,-30,-20,0,-10,-40,10,50,10,-50,0,-0.4,0.6,-0.7,-30,-20,-30,-30,-20,-20,10,10,-40,-10,-30,0.4,0.6,-0.7,-30,-10,-40,-40,-10,-30,10,10,-30,0,-50,-30,-10,-20,10,40,-30,-20,-30,0,-30,-10,-0.3,-0.8,0.5,1.0,-0.2,0.2,-30,20,-20,-50,30,-20,10,40,0,20,-10,0.3,-0.8,0.5,0,-10,0,0,20,-10,10,60,20,-40,20,-0.5,0.7,-0.4,-50,0,0,-50,-10,0,10,10,-60,0,-10,0.3,0.8,-0.5,-50,10,-10,-60,0,-10,10,20,-50,30,-20,-40,0,10,10,60,-50,-10,0,0,-30,-10,1.0,-1.0,-0.2,-0.1,80,-0.3,-0.7,0.6,1.0,-0.2,0.2,-20,10,-30,-40,10,-40,10,40,0,0,-30,0.3,-0.8,0.6,10,-20,-10,0,0,-30,10,50,20,-40,10,-0.5,0.6,-0.6,-40,-10,-10,-40,-20,-10,10,10,-50,-10,-20,0.3,0.7,-0.6,-40,0,-30,-50,-10,-20,10,20,-40,10,-40,-40,-10,0,10,60,-40,-20,-10,0,-30,-10,0,10,0,-0.6,0.1,-0.8,10,-50,10,160,-80,220,-50,230,0,2016-01-19 15:40:44.286582,569e58fcd5c1d47cfc28fb13,Subject_1,0
0,0,0,0.5,-0.2,0.8,0.8,0.3,-0.5,-30,10,-10,-50,10,0,10,30,-20,20,-20,0.6,-0.2,0.7,0,10,0,-20,20,-20,10,60,20,10,30,-0.9,0.0,-0.4,-30,0,20,-20,0,20,10,10,-40,0,20,-0.5,0.2,-0.8,-40,10,10,-40,0,20,10,20,-50,10,0,-30,0,10,10,50,-30,0,20,0,0,0,0.775770366192,-0.8,0.3,-0.5,0.6,-0.6,0.4,0,20,40,-20,40,30,10,40,10,10,50,0.0,0.0,0.0,10,10,50,10,10,50,10,0,10,10,50,0.7,-0.5,0.5,-50,50,10,-60,60,0,10,20,-40,50,10,0.8,-0.3,0.5,-30,40,20,-40,50,10,10,30,-20,40,30,-50,50,-10,10,40,-50,50,0,0,0,0,30,0,0,0,-0.5,0.0,-0.9,0.4,0.1,0.9,0.9,-0.1,-0.4,-20,-40,-10,-30,-30,0,10,30,0,-40,-20,0.5,0.2,0.8,10,-30,0,0,-40,-20,10,50,20,-20,20,-0.8,-0.1,-0.5,-20,-30,10,-10,-30,20,10,10,-20,-30,10,-0.4,-0.1,-0.9,-30,-30,0,-20,-30,10,10,10,-30,-30,0,-10,-30,10,10,40,-10,-30,20,0,0,0,0.5,-0.0,0.9,0.8,0.1,-0.5,-30,0,-10,-50,0,0,10,40,-10,0,-20,0.6,-0.0,0.8,10,0,0,-10,0,-20,10,60,30,0,20,-0.9,-0.0,-0.4,-30,-10,20,-20,0,30,10,10,-40,-10,20,-0.5,0.0,-0.9,-40,-10,10,-40,-10,20,10,20,-50,0,0,-20,-10,20,10,50,-20,-10,20,0,0,0,1.0,-0.8,-0.3,0.5,80,0.5,0.1,0.9,0.8,0.1,-0.5,-20,-20,-10,-40,-20,0,10,40,-10,-20,-20,0.6,0.1,0.8,10,-20,0,-10,-20,-20,10,50,30,-10,20,-0.9,-0.1,-0.4,-20,-20,20,-10,-20,20,10,10,-30,-20,20,-0.5,-0.1,-0.9,-30,-20,10,-30,-20,20,10,20,-40,-20,0,-20,-20,20,10,50,-20,-20,20,0,0,0,0,-10,-10,-0.6,-0.2,-0.8,20,-10,30,170,30,220,-40,220,-10,2016-01-19 15:42:24.260916,569e5960d5c1d47cfc28fb15,Subject_1,1
0,0,-10,-1.0,0.1,0.1,1.0,-0.0,-0.0,-50,10,-30,-70,10,-30,10,40,-20,10,-30,0.9,0.1,0.5,10,10,-10,-20,10,-30,10,70,40,20,0,1.0,-0.1,-0.2,-100,10,-20,-110,10,-20,10,10,-90,10,-20,1.0,-0.1,-0.1,-80,10,-30,-90,10,-20,10,20,-70,10,-30,-110,20,-10,10,50,-100,10,-20,0,0,-10,0.760176897049,-0.7,0.1,-0.7,0.7,-0.2,0.7,20,40,0,0,40,-10,20,40,40,30,20,0.0,0.0,0.0,40,30,20,40,30,20,20,0,40,30,20,0.4,-0.5,0.8,-30,50,-40,-30,60,-50,20,20,-20,50,-40,0.7,-0.1,0.7,-10,50,-20,-20,50,-40,20,30,0,40,-10,-30,60,-40,20,50,-30,60,-50,0,0,-10,50,0,0,0,-0.8,-0.3,-0.5,0.5,0.8,0.4,0.7,-0.5,-0.5,-20,-30,10,-30,-20,20,10,30,-10,-40,10,0.8,0.5,0.3,10,-30,10,-10,-40,10,10,50,40,-10,20,-0.8,-0.5,-0.2,-20,0,30,-10,0,40,10,10,-20,-10,30,-0.5,-0.8,-0.4,-30,-20,30,-20,-10,30,10,10,-30,-20,20,-10,0,40,10,50,-10,0,40,0,0,-20,0.6,0.4,0.7,0.6,-0.4,-0.7,-40,0,-10,-50,10,10,10,40,-20,-10,-20,0.9,0.2,0.4,10,0,-10,-20,-10,-20,10,60,40,0,10,-0.9,-0.2,-0.4,-30,20,30,-20,20,40,10,10,-30,20,30,-0.6,-0.4,-0.7,-40,20,20,-30,20,30,10,20,-50,10,10,-20,20,40,10,60,-20,20,40,0,0,-10,0.3,-0.6,0.3,0.7,90,0.6,0.5,0.6,0.6,-0.5,-0.7,-30,-20,0,-40,-10,20,10,40,-10,-30,-10,0.9,0.4,0.4,10,-20,0,-10,-30,-10,10,60,40,-10,10,-0.9,-0.3,-0.3,-20,10,40,-10,10,40,10,10,-20,10,40,-0.6,-0.5,-0.6,-30,0,30,-20,10,40,10,20,-40,-10,20,-20,10,40,10,60,-10,10,40,0,0,-20,-10,0,0,-0.5,-0.4,-0.8,40,0,20,170,100,240,-30,190,40,2016-01-19 15:44:14.236355,569e59ced5c1d47cfc28fb16,Subject_1,2
0,0,-10,-0.2,0.2,-1.0,0.2,-0.1,1.0,0,0,-50,0,0,-70,10,40,10,0,-40,0.2,-0.3,0.9,20,-10,0,10,0,-40,10,60,20,-20,30,0.2,-0.3,0.9,-10,10,-100,-10,10,-110,10,10,-10,10,-100,0.2,-0.2,1.0,0,10,-90,-10,10,-100,10,20,0,0,-70,-10,10,-110,10,50,-10,10,-110,0,0,-10,1.0,-0.7,0.6,-0.5,0.4,-0.6,0.7,30,10,20,20,20,0,10,40,40,-10,40,0.0,0.0,0.0,40,-10,40,40,-10,40,10,0,40,-10,40,0.8,-0.5,0.1,-10,40,-10,-20,50,-10,10,20,-10,40,-10,0.7,-0.6,0.5,0,30,0,-10,40,-10,10,30,20,20,0,-20,40,-20,10,40,-20,50,-10,10,0,-30,100,0,0,0,-0.4,0.2,-0.9,-0.4,0.3,-0.9,0.4,-0.1,0.9,-50,0,-10,-60,0,-30,10,30,-40,0,0,0.6,-0.3,0.7,-20,-10,20,-40,0,0,10,50,-10,-20,40,0.3,-0.5,0.8,-60,10,-50,-70,10,-60,10,10,-60,0,-40,0.4,-0.3,0.9,-60,0,-40,-60,0,-40,10,10,-60,0,-30,-70,10,-50,10,40,-70,10,-50,0,0,-10,-0.4,0.2,-0.9,0.5,-0.1,0.9,-20,0,-50,-30,0,-70,10,40,-10,0,-30,0.4,-0.3,0.9,0,-10,0,-10,0,-30,10,60,10,-20,30,0.4,-0.2,0.9,-50,10,-100,-50,10,-110,10,10,-40,10,-90,0.4,-0.2,0.9,-40,0,-80,-40,10,-90,10,20,-30,0,-70,-50,0,-100,10,60,-50,10,-100,0,0,-10,0.0,0.0,1.0,0.2,80,-0.6,0.4,-0.7,0.7,-0.2,0.7,-40,0,-30,-60,0,-40,10,40,-30,-10,-10,0.5,-0.3,0.8,-10,-20,10,-30,-10,-10,10,50,0,-20,30,0.5,-0.6,0.6,-80,20,-70,-80,20,-70,10,10,-70,10,-60,0.6,-0.4,0.7,-60,10,-50,-70,10,-60,10,20,-60,0,-40,-80,10,-70,10,60,-80,20,-70,0,0,-10,0,-10,-10,-0.2,-0.6,-0.8,10,-20,40,70,130,240,-30,100,10,2016-01-19 15:44:58.756376,569e59fad5c1d47cfc28fb17,Subject_1,3
-10,0,0,-0.1,0.5,-0.8,0.1,-0.4,0.9,10,10,-50,10,20,-70,10,40,20,0,-30,-0.0,-0.4,0.9,20,-10,0,20,0,-30,10,70,10,-30,30,0.1,-0.6,0.8,10,40,-100,10,40,-100,10,10,10,30,-90,0.1,-0.5,0.8,10,30,-80,10,30,-90,10,20,10,20,-70,0,40,-100,10,50,10,40,-100,-10,0,0,1.0,-0.4,0.6,-0.6,0.2,-0.6,0.8,20,0,30,10,20,10,20,40,20,-10,50,0.0,0.0,0.0,20,-10,50,20,-10,50,20,0,20,-10,50,0.7,-0.6,0.4,-10,50,-10,-20,50,-20,20,20,0,40,-10,0.4,-0.6,0.6,10,30,0,0,40,-10,20,30,10,20,10,-20,50,-10,20,50,-10,50,-20,-10,-10,0,90,0,0,0,-0.1,0.3,-0.9,-0.6,0.4,-0.7,0.6,-0.4,0.7,-50,0,-20,-60,10,-30,10,30,-40,0,-10,0.4,-0.4,0.8,-30,-10,10,-40,0,-10,10,50,-20,-20,40,0.6,-0.5,0.7,-80,20,-50,-90,20,-60,10,10,-80,20,-50,0.6,-0.4,0.7,-70,10,-40,-80,20,-50,10,10,-60,10,-30,-80,20,-60,10,50,-80,20,-60,-10,0,0,-0.3,0.5,-0.8,0.3,-0.4,0.9,-10,10,-50,-20,20,-70,10,40,0,0,-30,0.1,-0.4,0.9,0,-20,0,0,0,-30,10,60,0,-30,30,0.3,-0.5,0.8,-30,30,-100,-40,40,-110,10,10,-30,30,-90,0.3,-0.5,0.8,-20,20,-80,-30,30,-90,10,20,-20,20,-70,-30,40,-100,10,60,-30,40,-110,-10,0,0,0.0,-0.0,1.0,0.3,90,-0.4,0.4,-0.8,0.4,-0.3,0.8,-30,0,-40,-40,10,-60,10,40,-20,0,-20,0.3,-0.4,0.9,-20,-20,10,-20,0,-20,10,60,-10,-30,30,0.4,-0.5,0.8,-60,30,-90,-60,30,-100,10,10,-60,20,-80,0.4,-0.4,0.8,-50,20,-70,-60,20,-80,10,20,-40,10,-60,-60,30,-90,10,60,-60,30,-90,-10,0,0,0,0,0,-0.0,-0.4,-0.9,0,-20,50,0,80,290,-50,130,0,2016-01-19 15:45:12.713412,569e5a08d5c1d47cfc28fb18,Subject_1,4
0,0,0,-0.9,-0.1,-0.4,0.1,-0.4,0.9,-10,40,-30,-10,50,-50,10,40,-10,30,-10,0.2,-0.6,0.8,0,10,10,-10,30,-10,10,70,0,-10,40,0.7,0.5,-0.5,-40,40,-60,-40,30,-50,10,10,-30,40,-60,0.9,0.1,0.4,-20,40,-50,-30,40,-60,10,20,-10,50,-50,-40,40,-50,10,50,-40,40,-50,-10,10,-10,0.751934766769,-0.4,-0.1,-0.9,0.5,-0.5,0.6,-30,0,40,-40,10,20,10,40,-20,-20,50,0.0,0.0,0.0,-20,-20,50,-20,-20,50,10,0,-20,-20,50,-0.2,0.9,0.3,-50,0,-10,-50,-10,-10,10,20,-60,10,-10,0.4,0.1,0.9,-50,10,10,-60,10,-10,10,30,-40,10,20,-50,0,-10,10,40,-50,-10,-10,0,-10,0,40,0,0,0,0.0,0.5,-0.9,-0.8,-0.2,0.6,0.6,-0.4,0.7,0,-20,-40,-20,-20,-50,10,30,0,-30,-30,0.0,-0.2,1.0,10,-40,0,0,-30,-30,10,50,10,-40,20,0.0,0.4,-0.9,-30,-20,-40,-30,-30,-30,10,10,-30,-20,-40,0.8,0.2,-0.6,-20,-20,-50,-30,-20,-40,10,10,-20,-20,-50,-30,-20,-30,10,40,-30,-30,-30,0,0,0,-1.0,-0.0,-0.3,0.0,-0.4,0.9,0,20,-40,0,30,-70,10,40,0,10,-20,0.1,-0.5,0.9,0,0,10,0,10,-20,10,60,10,-20,30,0.7,0.3,-0.6,-30,20,-70,-40,20,-60,10,10,-30,30,-70,1.0,0.0,0.3,-20,30,-70,-30,30,-70,10,20,0,30,-70,-40,30,-60,10,60,-40,20,-70,-10,0,0,1.0,-1.0,-0.2,-0.2,80,-0.7,-0.3,0.6,0.7,-0.2,0.7,-10,0,-40,-20,0,-60,10,40,0,-10,-30,0.1,-0.4,0.9,10,-20,0,0,-10,-30,10,60,10,-30,30,-0.1,0.4,-0.9,-40,-10,-30,-40,-10,-20,10,10,-40,-10,-40,0.7,0.3,-0.6,-30,0,-50,-40,-10,-40,10,20,-20,0,-60,-40,-10,-30,10,60,-40,-10,-30,0,0,0,0,0,0,-0.6,0.1,-0.8,0,-40,40,140,-70,250,-20,200,10,2016-01-19 15:46:28.490940,569e5a54d5c1d47cfc28fb19,Subject_1,5
